1633046400000,0.06847100,0.06882700,0.06840600,0.06882400,964.52230000,1633047299999,66.23238631,2360,490.65500000,33.69031864,0
1633047300000,0.06882400,0.06892400,0.06878700,0.06892300,468.29960000,1633048199999,32.24789186,1510,225.54690000,15.53163761,0
1633048200000,0.06892300,0.06912500,0.06887000,0.06905800,1263.72410000,1633049099999,87.20346789,3047,574.83500000,39.66408777,0
1633049100000,0.06906000,0.06913200,0.06898800,0.06911200,540.47680000,1633049999999,37.32685001,1304,277.29440000,19.15092063,0
1633050000000,0.06911600,0.06927200,0.06902700,0.06904600,817.19300000,1633050899999,56.49809998,2325,382.03270000,26.41280540,0
1633050900000,0.06905100,0.06915100,0.06903100,0.06908400,412.37680000,1633051799999,28.48950679,1016,229.14060000,15.82949352,0
1633051800000,0.06908100,0.06921300,0.06907400,0.06917200,322.48940000,1633052699999,22.30272735,901,164.28870000,11.36213885,0
1633052700000,0.06917100,0.06918300,0.06906300,0.06908500,457.17980000,1633053599999,31.60057859,996,239.10920000,16.52680701,0
1633053600000,0.06908700,0.06918300,0.06898500,0.06898500,592.76180000,1633054499999,40.93921556,1213,234.95260000,16.22973664,0
1633054500000,0.06898900,0.06902500,0.06887100,0.06888300,452.38450000,1633055399999,31.19306494,1275,203.94710000,14.06329493,0
1633055400000,0.06888100,0.06897100,0.06881300,0.06893400,497.51200000,1633056299999,34.27232067,1284,250.89120000,17.28279716,0
1633056300000,0.06893400,0.06896500,0.06883100,0.06890000,439.43910000,1633057199999,30.28353832,951,265.18160000,18.27442613,0
1633057200000,0.06890200,0.06904100,0.06890000,0.06896100,457.19430000,1633058099999,31.53344767,995,175.93430000,12.13445799,0
1633058100000,0.06896700,0.06901900,0.06892900,0.06898500,398.34760000,1633058999999,27.47519363,952,136.88990000,9.44202021,0
1633059000000,0.06898900,0.06902000,0.06891300,0.06891300,460.44710000,1633059899999,31.75988707,1083,134.13210000,9.25130840,0
1633059900000,0.06891700,0.06896500,0.06837600,0.06881300,2494.12460000,1633060799999,171.38481411,5222,1261.72810000,86.70127969,0
